,title,total,price,qu,lu,xiaoqu,huxing,louceng,mianji,taoneimianji,jianzhuleixing,chaoxiang,jianchengniandai,zhuangxiuqingkuang,jianzhujiegou,gongnuanfangshi,tihubili,dianti,jiaoyishuxing,fangwuyongtu,chanquannianxian,lng,lat,height,shi,ting,chu,wei
84,建发玖珑湾2室2厅80.55平米_上海建发玖珑湾二手房成交房源(上海链家),385,47797,松江,泗泾,建发玖珑湾,2室2厅1厨1卫,16,80.55,平层,板楼,南,2016,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.2645537867489,31.11997870361855,低,2.0,2.0,1.0,1.0
85,崧泽华城秀景苑3室1厅79.96平米_上海崧泽华城秀景苑二手房成交房源(上海链家),270,33767,青浦,赵巷,崧泽华城秀景苑,3室1厅1厨1卫,11,79.96,平层,板楼,南,2014,精装,钢混结构,,4.0,有,商品房,普通住宅,暂无数据,121.16346513211676,31.14405734915583,高,3.0,1.0,1.0,1.0
86,新世纪花苑(三期)(浦东)2室1厅90.19平米_上海新世纪花苑(三期)(浦东)二手房成交房源(上海链家),590,65418,浦东,世博,新世纪花苑(三期)(浦东),2室1厅1厨1卫,6,90.19,错层,板楼,南,2002,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,1.0,1.0,1.0
87,春申景城湖畔林语2室1厅70.32平米_上海春申景城湖畔林语二手房成交房源(上海链家),533,75797,闵行,春申,春申景城湖畔林语,2室1厅0厨1卫,17,70.32,平层,板楼,南北,2007,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.41928718033425,31.11084102183258,中,2.0,1.0,0.0,1.0
88,柳梁路55弄3室1厅45.93平米_上海柳梁路55弄二手房成交房源(上海链家),60,13064,嘉定,菊园新区,柳梁路55弄,3室1厅1厨1卫,18,45.93,暂无数据,塔楼,北,2013,简装,钢混结构,,0.13636363636363635,有,商品房,商业办公类,暂无数据,121.23504283379621,31.383077789632544,中,3.0,1.0,1.0,1.0
89,海尚墅林苑2室2厅88.84平米_上海海尚墅林苑二手房成交房源(上海链家),130,14634,奉贤,海湾,海尚墅林苑,2室2厅1厨1卫,18,88.84,平层,板楼,南,2011,简装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.51640110257641,30.843916373376256,低,2.0,2.0,1.0,1.0
90,瑞冬小区2室1厅51.82平米_上海瑞冬小区二手房成交房源(上海链家),292,56349,长宁,北新泾,瑞冬小区,2室1厅0厨1卫,6,51.82,平层,板楼,南,1994,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.37291099058449,31.220245846720655,高,2.0,1.0,0.0,1.0
91,绿地香颂(奉贤)(公寓)2室1厅63.57平米_上海绿地香颂(奉贤)(公寓)二手房成交房源(上海链家),100,15731,奉贤,海湾,绿地香颂(奉贤)(公寓),2室1厅1厨1卫,8,63.57,平层,板楼,南北,2011,精装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.51789651175888,30.831866834155246,低,2.0,1.0,1.0,1.0
92,潍坊三村1室1厅33.13平米_上海潍坊三村二手房成交房源(上海链家),217,65500,浦东,潍坊,潍坊三村,1室1厅1厨1卫,5,33.13,暂无数据,板楼,南,1981,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,119.11955096458611,36.1324127181417,中,1.0,1.0,1.0,1.0
93,金峰大厦3室1厅119平米_上海金峰大厦二手房成交房源(上海链家),620,52101,静安,不夜城,金峰大厦,3室1厅1厨1卫,29,119.0,暂无数据,塔楼,东,1996,简装,钢混结构,,0.375,有,商品房,普通住宅,暂无数据,121.46505899013692,31.24623884236981,高,3.0,1.0,1.0,1.0
94,秋月枫舍1室2厅66.54平米_上海秋月枫舍二手房成交房源(上海链家),545,81906,普陀,光新,秋月枫舍,1室2厅1厨1卫,25,66.54,平层,板楼,南,2004,精装,钢混结构,,0.4,有,商品房,普通住宅,暂无数据,121.4356808067386,31.254639814707566,中,1.0,2.0,1.0,1.0
95,大华一村1室1厅53.92平米_上海大华一村二手房成交房源(上海链家),235,43454,宝山,大华,大华一村,1室1厅1厨1卫,6,53.92,平层,板楼,南,1995,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.42828335069449,31.27971020125982,高,1.0,1.0,1.0,1.0
96,高兴花园1室1厅47.71平米_上海高兴花园二手房成交房源(上海链家),306,64138,闵行,春申,高兴花园,1室1厅1厨1卫,6,47.71,平层,板楼,南,1996,其他,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.40940321463852,31.117257317015675,中,1.0,1.0,1.0,1.0
97,佳乐苑3室2厅124.34平米_上海佳乐苑二手房成交房源(上海链家),321,25817,青浦,夏阳,佳乐苑,3室2厅1厨2卫,6,124.34,暂无数据,板楼,南北,2005,精装,砖混结构,,0.25,暂无数据,动迁安置房,普通住宅,暂无数据,117.62154799885401,28.370126023005433,高,3.0,2.0,1.0,2.0
98,泰晤士小镇(公寓)2室2厅131平米_上海泰晤士小镇(公寓)二手房成交房源(上海链家),470,35878,松江,松江新城,泰晤士小镇(公寓),2室2厅1厨1卫,4,131.0,平层,板楼,南,未知,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.20255166248361,31.040065566649027,中,2.0,2.0,1.0,1.0
99,尚汇豪庭4室2厅172.27平米_上海尚汇豪庭二手房成交房源(上海链家),1850,107390,徐汇,田林,尚汇豪庭,4室2厅1厨2卫,35,172.27,暂无数据,板楼,南,2015,精装,钢混结构,,1.0,有,商品房,普通住宅,暂无数据,121.43705943620478,31.18566291396233,低,4.0,2.0,1.0,2.0
100,控江二村107弄小区1室1厅36.41平米_上海控江二村107弄小区二手房成交房源(上海链家),168,46004,杨浦,黄兴公园,控江二村107弄小区,1室1厅1厨1卫,5,36.41,平层,板楼,北,1996,简装,砖混结构,,0.14285714285714285,无,商品房,普通住宅,暂无数据,121.53254086784362,31.285566404206357,中,1.0,1.0,1.0,1.0
101,美丽星城2室2厅87.4平米_上海美丽星城二手房成交房源(上海链家),322,36843,松江,九亭,美丽星城,2室2厅1厨1卫,16,87.4,平层,板楼,南,2004,简装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.33402002132715,31.139540827638964,低,2.0,2.0,1.0,1.0
102,金谷园1室1厅55.73平米_上海金谷园二手房成交房源(上海链家),416,74646,徐汇,万体馆,金谷园,1室1厅1厨1卫,18,55.73,平层,塔楼,南,1996,其他,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.44320043233208,31.182715433212486,高,1.0,1.0,1.0,1.0
103,丽都成品2室2厅99.71平米_上海丽都成品二手房成交房源(上海链家),605,60676,浦东,金桥,丽都成品,2室2厅1厨1卫,11,99.71,平层,板楼,南北,2005,精装,钢混结构,,0.3333333333333333,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,2.0,1.0,1.0
104,钦州路111弄1室1厅61.97平米_上海钦州路111弄二手房成交房源(上海链家),399,64386,徐汇,康健,钦州路111弄,1室1厅1厨1卫,30,61.97,平层,塔楼,南,2005,精装,钢混结构,,0.17647058823529413,有,动迁安置房,普通住宅,暂无数据,104.56238998211616,30.39706894072187,高,1.0,1.0,1.0,1.0
105,同润菲诗艾伦3室2厅143.31平米_上海同润菲诗艾伦二手房成交房源(上海链家),425,29656,松江,泗泾,同润菲诗艾伦,3室2厅1厨2卫,11,143.31,平层,板楼,南,2012,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.25731200704966,31.111401868051022,低,3.0,2.0,1.0,2.0
106,水岸家苑2室2厅96.14平米_上海水岸家苑二手房成交房源(上海链家),224,23300,奉贤,西渡,水岸家苑,2室2厅1厨1卫,5,96.14,平层,板楼,南,2003,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.43769498735308,30.991529860585995,中,2.0,2.0,1.0,1.0
107,高兴花园2室1厅67.61平米_上海高兴花园二手房成交房源(上海链家),333,49254,闵行,春申,高兴花园,2室1厅0厨1卫,6,67.61,平层,板楼,南北,1996,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.40940321463852,31.117257317015675,高,2.0,1.0,0.0,1.0
108,东方花园二期3室2厅101.12平米_上海东方花园二期二手房成交房源(上海链家),690,68236,闵行,七宝,东方花园二期,3室2厅1厨1卫,14,101.12,平层,板楼,南北,2005,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.37041181482516,31.150979988672862,中,3.0,2.0,1.0,1.0
109,桃浦十村（紫腾苑小区银杏路120弄）2室1厅55.69平米_上海桃浦十村（紫腾苑小区银杏路120弄）二手房成交房源(上海链家),206,36991,普陀,桃浦,桃浦十村（紫腾苑小区银杏路120弄）,2室1厅1厨1卫,6,55.69,平层,板楼,南北,1996,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,110.3007113086785,24.65158198700913,高,2.0,1.0,1.0,1.0
110,滴水湖馨苑一期3室2厅172.96平米_上海滴水湖馨苑一期二手房成交房源(上海链家),297,17172,浦东,临港新城,滴水湖馨苑一期,3室2厅1厨2卫,7,172.96,暂无数据,板楼,南,2010,毛坯,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,3.0,2.0,1.0,2.0
111,宜川小区1室1厅41.94平米_上海宜川小区二手房成交房源(上海链家),240,57225,静安,大宁,宜川小区,1室1厅0厨1卫,6,41.94,平层,板楼,南,1993,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.44408131071516,31.278327493089336,高,1.0,1.0,0.0,1.0
112,东城花苑一村2室2厅101.19平米_上海东城花苑一村二手房成交房源(上海链家),242,23866,浦东,惠南,东城花苑一村,2室2厅1厨1卫,6,101.19,平层,板楼,南,1998,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,116.4224009776628,39.93482727239599,中,2.0,2.0,1.0,1.0
113,白雪公主2室2厅91.7平米_上海白雪公主二手房成交房源(上海链家),541,58997,闵行,七宝,白雪公主,2室2厅1厨2卫,11,91.7,平层,板楼,南,2004,简装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.36293261297965,31.14399159488376,高,2.0,2.0,1.0,2.0
114,古北首席2室2厅74.05平米_上海古北首席二手房成交房源(上海链家),638,86159,闵行,金虹桥,古北首席,2室2厅1厨1卫,6,74.05,暂无数据,板楼,南,1999,其他,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.41634127724484,31.18975562107035,中,2.0,2.0,1.0,1.0
115,美岸栖庭(别墅)4室2厅214.52平米_上海美岸栖庭(别墅)二手房成交房源(上海链家),1400,65262,宝山,高境,美岸栖庭(别墅),4室2厅1厨3卫,3,214.52,暂无数据,板楼,南,2009,精装,钢混结构,,1.0,无,商品房,别墅,暂无数据,121.498880911232,31.333628559754278,低,4.0,2.0,1.0,3.0
116,华骥苑3室1厅78.32平米_上海华骥苑二手房成交房源(上海链家),198,25281,青浦,夏阳,华骥苑,3室1厅1厨1卫,6,78.32,平层,板楼,南,2008,精装,钢混结构,,0.125,无,商品房,普通住宅,暂无数据,0.0,0.0,高,3.0,1.0,1.0,1.0
117,祥泰苑3室2厅86.86平米_上海祥泰苑二手房成交房源(上海链家),395,45476,宝山,大场镇,祥泰苑,3室2厅1厨1卫,5,86.86,暂无数据,板楼,南,2008,其他,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.41495851557333,31.329714883504334,高,3.0,2.0,1.0,1.0
118,金沁苑2室2厅78.11平米_上海金沁苑二手房成交房源(上海链家),246,31418,浦东,航头,金沁苑,2室2厅1厨1卫,18,78.11,暂无数据,板楼,南北,2013,其他,钢混结构,,0.3333333333333333,暂无数据,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,2.0,1.0,1.0
119,梅陇九村1室1厅46.73平米_上海梅陇九村二手房成交房源(上海链家),203,43442,徐汇,华东理工,梅陇九村,1室1厅1厨1卫,6,46.73,平层,板楼,南,2000,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.42771382500115,31.137575039066654,高,1.0,1.0,1.0,1.0
120,金顺佳苑1室1厅56.77平米_上海金顺佳苑二手房成交房源(上海链家),158,27797,浦东,川沙,金顺佳苑,1室1厅1厨1卫,6,56.77,平层,板楼,南,2009,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,1.0,1.0,1.0,1.0
121,高华小区1室0厅30.87平米_上海高华小区二手房成交房源(上海链家),115,37253,闵行,老闵行,高华小区,1室0厅1厨1卫,5,30.87,平层,板楼,南,1981,精装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.42862515594103,31.00918394677546,中,1.0,0.0,1.0,1.0
122,裕德路66弄1室1厅37.18平米_上海裕德路66弄二手房成交房源(上海链家),518,139323,徐汇,徐家汇,裕德路66弄,1室1厅1厨1卫,7,37.18,平层,板楼,南,1994,精装,钢混结构,,0.14285714285714285,无,商品房,普通住宅,暂无数据,121.44401312932696,31.198090851481883,中,1.0,1.0,1.0,1.0
123,新长征花苑2室1厅65.44平米_上海新长征花苑二手房成交房源(上海链家),363,55471,普陀,长征,新长征花苑,2室1厅1厨1卫,6,65.44,平层,板楼,南北,1998,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.38060380948028,31.24234550560214,高,2.0,1.0,1.0,1.0
124,晨阳小区1室1厅50.51平米_上海晨阳小区二手房成交房源(上海链家),148,29203,浦东,川沙,晨阳小区,1室1厅1厨1卫,6,50.51,平层,板楼,南,1997,毛坯,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.3718871019642,31.476834474603905,低,1.0,1.0,1.0,1.0
125,梅陇十村2室1厅60.16平米_上海梅陇十村二手房成交房源(上海链家),293,48621,徐汇,华东理工,梅陇十村,2室1厅1厨1卫,6,60.16,暂无数据,板楼,南北,1995,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.42915596466688,31.13804585845006,高,2.0,1.0,1.0,1.0
126,沪东新村1室1厅36.75平米_上海沪东新村二手房成交房源(上海链家),157,42722,浦东,金桥,沪东新村,1室1厅1厨1卫,6,36.75,平层,板楼,南,1985,简装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,1.0,1.0,1.0,1.0
127,金杨新村五街坊1室1厅48.67平米_上海金杨新村五街坊二手房成交房源(上海链家),228,46847,浦东,金杨,金杨新村五街坊,1室1厅1厨1卫,6,48.67,平层,板楼,南,1994,精装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,1.0,1.0,1.0,1.0
128,星苑小区2室1厅50.84平米_上海星苑小区二手房成交房源(上海链家),3,537,虹口,凉城,星苑小区,2室1厅1厨1卫,6,50.84,暂无数据,板楼,南,1995,精装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.48091596882959,31.30383389389992,低,2.0,1.0,1.0,1.0
129,共康八村1室1厅50.04平米_上海共康八村二手房成交房源(上海链家),225,44965,宝山,共康,共康八村,1室1厅1厨1卫,6,50.04,平层,板楼,南,1995,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.43955951026958,31.330407825842034,低,1.0,1.0,1.0,1.0
130,广中西路818弄2室1厅69.04平米_上海广中西路818弄二手房成交房源(上海链家),360,52144,静安,大宁,广中西路818弄,2室1厅1厨1卫,6,69.04,平层,板楼,南,1993,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.53564657948327,31.709515968145542,中,2.0,1.0,1.0,1.0
131,文兰小区2室1厅57.8平米_上海文兰小区二手房成交房源(上海链家),373,64533,浦东,塘桥,文兰小区,2室1厅1厨1卫,6,57.8,平层,板楼,东南,1990,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,122.00400501644503,39.63276610120964,中,2.0,1.0,1.0,1.0
132,上川路1638弄2室1厅82.39平米_上海上川路1638弄二手房成交房源(上海链家),234,28402,浦东,曹路,上川路1638弄,2室1厅1厨1卫,6,82.39,平层,板楼,南,2000,毛坯,钢混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,104.4428665712999,35.381701558054445,低,2.0,1.0,1.0,1.0
133,汇秀景苑三街坊2室2厅76.76平米_上海汇秀景苑三街坊二手房成交房源(上海链家),223,29052,闵行,浦江,汇秀景苑三街坊,2室2厅0厨1卫,17,76.76,暂无数据,板楼,南,2013,毛坯,钢混结构,,0.25,有,动迁安置房,普通住宅,暂无数据,121.54975842006172,31.04555604167641,高,2.0,2.0,0.0,1.0
134,复兴苑2室2厅110.12平米_上海复兴苑二手房成交房源(上海链家),925,84000,黄浦,新天地,复兴苑,2室2厅1厨1卫,32,110.12,平层,板塔结合,南,1998,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.48100481124455,31.21950831146814,高,2.0,2.0,1.0,1.0
135,宜川四村2室1厅58.89平米_上海宜川四村二手房成交房源(上海链家),237,40177,普陀,甘泉宜川,宜川四村,2室1厅1厨1卫,6,58.89,平层,板楼,东,1987,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,110.16898497001651,36.0502548602678,高,2.0,1.0,1.0,1.0
136,士林华苑3室2厅148.83平米_上海士林华苑二手房成交房源(上海链家),1410,94739,黄浦,豫园,士林华苑,3室2厅1厨2卫,23,148.83,平层,板楼,南,2007,精装,钢混结构,,0.6666666666666666,有,商品房,普通住宅,暂无数据,121.49799859556009,31.226807207239915,高,3.0,2.0,1.0,2.0
137,峨山小区1室1厅34.74平米_上海峨山小区二手房成交房源(上海链家),177,50950,浦东,塘桥,峨山小区,1室1厅1厨1卫,6,34.74,平层,板楼,南,1984,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,120.27930443052946,31.935880989738315,高,1.0,1.0,1.0,1.0
138,红旗小区2室1厅46.99平米_上海红旗小区二手房成交房源(上海链家),142,30220,闵行,老闵行,红旗小区,2室1厅1厨1卫,6,46.99,平层,板楼,南,1982,精装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.40515369059301,31.01617137004997,中,2.0,1.0,1.0,1.0
139,华沙一村3室2厅88.37平米_上海华沙一村二手房成交房源(上海链家),303,34288,浦东,川沙,华沙一村,3室2厅1厨1卫,6,88.37,平层,板楼,南,1994,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,3.0,2.0,1.0,1.0
140,天环苑2室2厅85.96平米_上海天环苑二手房成交房源(上海链家),222,25826,浦东,川沙,天环苑,2室2厅0厨1卫,6,85.96,平层,板楼,南,2008,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,2.0,0.0,1.0
141,金桂一村3室1厅86.7平米_上海金桂一村二手房成交房源(上海链家),187,21569,嘉定,安亭,金桂一村,3室1厅1厨1卫,6,86.7,暂无数据,板楼,南,1996,简装,砖混结构,,0.3333333333333333,无,商品房,普通住宅,暂无数据,121.16752637132737,31.30118017251417,高,3.0,1.0,1.0,1.0
142,大华颐和华城(公寓)1室1厅57.25平米_上海大华颐和华城(公寓)二手房成交房源(上海链家),405,70743,普陀,万里,大华颐和华城(公寓),1室1厅1厨1卫,6,57.25,暂无数据,板楼,南北,2004,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.407718352824,31.280397342741704,高,1.0,1.0,1.0,1.0
143,临沂三村1室1厅40.67平米_上海临沂三村二手房成交房源(上海链家),192,47210,浦东,南码头,临沂三村,1室1厅1厨1卫,6,40.67,平层,板楼,南,1987,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,117.99056131829023,34.942110143249295,高,1.0,1.0,1.0,1.0
144,普乐三村1室1厅44.59平米_上海普乐三村二手房成交房源(上海链家),191,42835,闵行,春申,普乐三村,1室1厅1厨1卫,6,44.59,平层,板楼,南,1995,毛坯,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.43178296930026,31.123217507734637,低,1.0,1.0,1.0,1.0
145,凌兆新村(上浦路201弄)1室1厅49.09平米_上海凌兆新村(上浦路201弄)二手房成交房源(上海链家),239,48687,浦东,三林,凌兆新村(上浦路201弄),1室1厅1厨1卫,6,49.09,平层,板楼,南,2005,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,1.0,1.0,1.0,1.0
146,星梅花苑1室1厅43.9平米_上海星梅花苑二手房成交房源(上海链家),293,66629,普陀,长征,星梅花苑,1室1厅1厨1卫,6,43.9,平层,板楼,南,1994,简装,砖混结构,,1.0,无,商品房,普通住宅,暂无数据,121.39502628410409,31.24957647659496,高,1.0,1.0,1.0,1.0
147,兰花新村1室1厅34.41平米_上海兰花新村二手房成交房源(上海链家),205,59576,杨浦,黄兴公园,兰花新村,1室1厅1厨1卫,6,34.41,暂无数据,板楼,南,1983,其他,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.53481142485064,31.309075780375583,中,1.0,1.0,1.0,1.0
148,凌港城2室1厅74.49平米_上海凌港城二手房成交房源(上海链家),209,28058,浦东,川沙,凌港城,2室1厅1厨1卫,6,74.49,平层,板楼,南,2008,毛坯,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,2.0,1.0,1.0,1.0
149,德盈佳园3室2厅130.49平米_上海德盈佳园二手房成交房源(上海链家),237,18163,浦东,惠南,德盈佳园,3室2厅0厨2卫,11,130.49,平层,板楼,南,2008,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,3.0,2.0,0.0,2.0
150,崧泽华城佳福雅苑（五区）2室1厅77.14平米_上海崧泽华城佳福雅苑（五区）二手房成交房源(上海链家),224,29013,青浦,赵巷,崧泽华城佳福雅苑（五区）,2室1厅1厨1卫,18,77.14,平层,板楼,南北,未知,毛坯,钢混结构,,0.5,有,动迁安置房,普通住宅,暂无数据,121.16346513211676,31.14405734915583,中,2.0,1.0,1.0,1.0
151,张家浜小区1室1厅33.2平米_上海张家浜小区二手房成交房源(上海链家),198,59639,杨浦,周家嘴路,张家浜小区,1室1厅0厨1卫,6,33.2,暂无数据,板楼,南,1993,其他,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.5232029820674,31.275328841738624,低,1.0,1.0,0.0,1.0
152,聚丰景都3室2厅134.5平米_上海聚丰景都二手房成交房源(上海链家),545,40521,宝山,上大,聚丰景都,3室2厅1厨2卫,14,134.5,平层,板楼,南北,2008,精装,钢混结构,,1.0,有,商品房,普通住宅,暂无数据,121.38101298764008,31.316484295253375,低,3.0,2.0,1.0,2.0
153,金杨新村四街坊2室1厅60.53平米_上海金杨新村四街坊二手房成交房源(上海链家),413,68231,浦东,金杨,金杨新村四街坊,2室1厅1厨1卫,6,60.53,平层,板楼,南,1995,精装,混合结构,,0.25,无,售后公房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,高,2.0,1.0,1.0,1.0
154,联鑫坊3室1厅87.13平米_上海联鑫坊二手房成交房源(上海链家),435,49926,浦东,高行,联鑫坊,3室1厅1厨1卫,6,87.13,平层,板楼,南,1998,简装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,低,3.0,1.0,1.0,1.0
155,绿邑新苑3室2厅132.93平米_上海绿邑新苑二手房成交房源(上海链家),885,66577,徐汇,龙华,绿邑新苑,3室2厅1厨2卫,14,132.93,平层,板楼,南,2003,精装,钢混结构,,0.5,有,商品房,普通住宅,暂无数据,121.45924776196233,31.160575201993236,低,3.0,2.0,1.0,2.0
156,三泾北宅小区1室1厅29.07平米_上海三泾北宅小区二手房成交房源(上海链家),224,76884,长宁,中山公园,三泾北宅小区,1室1厅1厨1卫,5,29.07,平层,板楼,南,1988,简装,砖混结构,,0.25,无,商品房,普通住宅,暂无数据,121.42099279300605,31.22091659497475,中,1.0,1.0,1.0,1.0
157,保利佳苑1室1厅53.86平米_上海保利佳苑二手房成交房源(上海链家),180,33420,闵行,老闵行,保利佳苑,1室1厅1厨1卫,18,53.86,平层,板楼,南,2014,简装,钢混结构,,0.4,有,动迁安置房,普通住宅,暂无数据,121.38558248810823,31.02543947303203,中,1.0,1.0,1.0,1.0
158,三和花园3室2厅123.83平米_上海三和花园二手房成交房源(上海链家),840,67835,静安,曹家渡,三和花园,3室2厅1厨2卫,29,123.83,平层,塔楼,西西北,未知,简装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.44634360331149,31.23474214088,低,3.0,2.0,1.0,2.0
159,领尚国际酒店公寓1室1厅49.55平米_上海领尚国际酒店公寓二手房成交房源(上海链家),184,37034,长宁,古北,领尚国际酒店公寓,1室1厅0厨1卫,21,49.55,暂无数据,塔楼,西,未知,其他,钢混结构,,0.15384615384615385,有,商品房,商业办公类,暂无数据,121.42091284381566,31.19820351908992,中,1.0,1.0,0.0,1.0
160,东体小区1室1厅26.4平米_上海东体小区二手房成交房源(上海链家),132,50000,虹口,曲阳,东体小区,1室1厅1厨1卫,5,26.4,平层,板楼,北,1957,简装,砖混结构,,0.125,无,商品房,普通住宅,暂无数据,121.49512204165605,31.28663084136015,中,1.0,1.0,1.0,1.0
161,天晋小区2室1厅87.51平米_上海天晋小区二手房成交房源(上海链家),522,59651,静安,西藏北路,天晋小区,2室1厅1厨1卫,24,87.51,平层,塔楼,南,1997,精装,钢混结构,,0.3333333333333333,有,商品房,普通住宅,暂无数据,121.47530703905586,31.250986854432572,高,2.0,1.0,1.0,1.0
162,品尊国际4室2厅204.57平米_上海品尊国际二手房成交房源(上海链家),1705,83346,普陀,真如,品尊国际,4室2厅1厨2卫,35,204.57,平层,板楼,南,2011,精装,钢混结构,,1.0,有,商品房,普通住宅,暂无数据,121.42636834300832,31.26338628852599,低,4.0,2.0,1.0,2.0
163,银都新村(1至7区)1室1厅42.17平米_上海银都新村(1至7区)二手房成交房源(上海链家),222,52645,闵行,颛桥,银都新村(1至7区),1室1厅1厨1卫,6,42.17,平层,板楼,南,1995,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40748694932464,31.074013019743116,高,1.0,1.0,1.0,1.0
164,尚海湾豪庭(二期）3室2厅151平米_上海尚海湾豪庭(二期）二手房成交房源(上海链家),1735,114901,徐汇,徐汇滨江,尚海湾豪庭(二期）,3室2厅1厨2卫,30,151.0,平层,板楼,南,未知,精装,钢混结构,,1.0,有,商品房,普通住宅,暂无数据,121.46778876092064,31.18706120293102,中,3.0,2.0,1.0,2.0
165,芝巷小区2室1厅60.99平米_上海芝巷小区二手房成交房源(上海链家),309,50665,普陀,长风,芝巷小区,2室1厅1厨1卫,6,60.99,平层,板楼,南,1995,精装,砖混结构,,0.5,无,商品房,普通住宅,暂无数据,121.40073789019762,31.242235824186714,高,2.0,1.0,1.0,1.0
166,上大聚丰园3室2厅109.03平米_上海上大聚丰园二手房成交房源(上海链家),478,43796,宝山,上大,上大聚丰园,3室2厅1厨1卫,6,109.03,平层,板楼,南北,2003,精装,钢混结构,,0.5,无,商品房,普通住宅,暂无数据,121.39168755201516,31.315205094899355,低,3.0,2.0,1.0,1.0
167,金杨新村八街坊2室1厅80.26平米_上海金杨新村八街坊二手房成交房源(上海链家),353,43983,浦东,金杨,金杨新村八街坊,2室1厅1厨1卫,24,80.26,平层,塔楼,南,1996,简装,钢混结构,,0.25,有,商品房,普通住宅,暂无数据,121.40864773970463,30.884386816682355,中,2.0,1.0,1.0,1.0
168,华侨城苏河湾行政公馆3室2厅164.69平米_上海华侨城苏河湾行政公馆二手房成交房源(上海链家),1150,69829,静安,西藏北路,华侨城苏河湾行政公馆,3室2厅1厨3卫,23,164.69,暂无数据,板楼,南,未知,其他,钢混结构,,0.2857142857142857,有,商品房,商业办公类,暂无数据,121.4598230368109,31.240384882659185,中,3.0,2.0,1.0,3.0
